"Time","Contracts","Funding Interval","Funding Rate"
"2021-10-06 17:00:00","ETHUSDT Perpetual","8h","0.0143%"
"2021-10-06 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-10-06 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-10-05 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-10-05 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-10-05 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-10-04 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-10-04 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-10-04 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-10-03 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-10-03 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-10-03 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-10-02 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-10-02 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-10-02 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-10-01 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-10-01 09:00:00","ETHUSDT Perpetual","8h","0.0020%"
"2021-10-01 01:00:00","ETHUSDT Perpetual","8h","0.0045%"
"2021-09-30 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-09-30 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-09-30 01:00:00","ETHUSDT Perpetual","8h","-0.0130%"
"2021-09-29 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-09-29 09:00:00","ETHUSDT Perpetual","8h","-0.0022%"
"2021-09-29 01:00:00","ETHUSDT Perpetual","8h","-0.0085%"
"2021-09-28 17:00:00","ETHUSDT Perpetual","8h","0.0015%"
"2021-09-28 09:00:00","ETHUSDT Perpetual","8h","0.0028%"
"2021-09-28 01:00:00","ETHUSDT Perpetual","8h","-0.0009%"
"2021-09-27 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-09-27 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-09-27 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-09-26 17:00:00","ETHUSDT Perpetual","8h","0.0028%"
"2021-09-26 09:00:00","ETHUSDT Perpetual","8h","0.0026%"
"2021-09-26 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-09-25 17:00:00","ETHUSDT Perpetual","8h","0.0034%"
"2021-09-25 09:00:00","ETHUSDT Perpetual","8h","-0.0020%"
"2021-09-25 01:00:00","ETHUSDT Perpetual","8h","-0.0008%"
"2021-09-24 17:00:00","ETHUSDT Perpetual","8h","-0.0113%"
"2021-09-24 09:00:00","ETHUSDT Perpetual","8h","0.0008%"
"2021-09-24 01:00:00","ETHUSDT Perpetual","8h","0.0000%"
"2021-09-23 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-09-23 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-09-23 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-09-22 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-09-22 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-09-22 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-09-21 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-09-21 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-09-21 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-09-20 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-09-20 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-09-20 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-09-19 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-09-19 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-09-19 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-09-18 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-09-18 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-09-18 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-09-17 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-09-17 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-09-17 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-09-16 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-09-16 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-09-16 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-09-15 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-09-15 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-09-15 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-09-14 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-09-14 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-09-14 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-09-13 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-09-13 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-09-13 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-09-12 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-09-12 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-09-12 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-09-11 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-09-11 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-09-11 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-09-10 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-09-10 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-09-10 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-09-09 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-09-09 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-09-09 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-09-08 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-09-08 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-09-08 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-09-07 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-09-07 09:00:00","ETHUSDT Perpetual","8h","0.0663%"
"2021-09-07 01:00:00","ETHUSDT Perpetual","8h","0.0582%"
"2021-09-06 17:00:00","ETHUSDT Perpetual","8h","0.0446%"
"2021-09-06 09:00:00","ETHUSDT Perpetual","8h","0.0412%"
"2021-09-06 01:00:00","ETHUSDT Perpetual","8h","0.0853%"
"2021-09-05 17:00:00","ETHUSDT Perpetual","8h","0.0807%"
"2021-09-05 09:00:00","ETHUSDT Perpetual","8h","0.0583%"
"2021-09-05 01:00:00","ETHUSDT Perpetual","8h","0.0703%"
"2021-09-04 17:00:00","ETHUSDT Perpetual","8h","0.0756%"
"2021-09-04 09:00:00","ETHUSDT Perpetual","8h","0.0714%"
"2021-09-04 01:00:00","ETHUSDT Perpetual","8h","0.0768%"
"2021-09-03 17:00:00","ETHUSDT Perpetual","8h","0.0653%"
"2021-09-03 09:00:00","ETHUSDT Perpetual","8h","0.0377%"
"2021-09-03 01:00:00","ETHUSDT Perpetual","8h","0.0274%"
"2021-09-02 17:00:00","ETHUSDT Perpetual","8h","0.0288%"
"2021-09-02 09:00:00","ETHUSDT Perpetual","8h","0.0798%"
"2021-09-02 01:00:00","ETHUSDT Perpetual","8h","0.0257%"
"2021-09-01 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-09-01 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-09-01 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-08-31 17:00:00","ETHUSDT Perpetual","8h","0.0207%"
"2021-08-31 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-08-31 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-08-30 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-08-30 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-08-30 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-08-29 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-08-29 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-08-29 01:00:00","ETHUSDT Perpetual","8h","0.0167%"
"2021-08-28 17:00:00","ETHUSDT Perpetual","8h","0.0110%"
"2021-08-28 09:00:00","ETHUSDT Perpetual","8h","0.0144%"
"2021-08-28 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-08-27 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-08-27 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-08-27 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-08-26 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-08-26 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-08-26 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-08-25 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-08-25 09:00:00","ETHUSDT Perpetual","8h","0.0169%"
"2021-08-25 01:00:00","ETHUSDT Perpetual","8h","0.0194%"
"2021-08-24 17:00:00","ETHUSDT Perpetual","8h","0.0560%"
"2021-08-24 09:00:00","ETHUSDT Perpetual","8h","0.0301%"
"2021-08-24 01:00:00","ETHUSDT Perpetual","8h","0.0327%"
"2021-08-23 17:00:00","ETHUSDT Perpetual","8h","0.0350%"
"2021-08-23 09:00:00","ETHUSDT Perpetual","8h","0.1136%"
"2021-08-23 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-08-22 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-08-22 09:00:00","ETHUSDT Perpetual","8h","0.0180%"
"2021-08-22 01:00:00","ETHUSDT Perpetual","8h","0.0226%"
"2021-08-21 17:00:00","ETHUSDT Perpetual","8h","0.0367%"
"2021-08-21 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-08-21 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-08-20 17:00:00","ETHUSDT Perpetual","8h","0.0362%"
"2021-08-20 09:00:00","ETHUSDT Perpetual","8h","0.0153%"
"2021-08-20 01:00:00","ETHUSDT Perpetual","8h","0.0234%"
"2021-08-19 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-08-19 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-08-19 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-08-18 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-08-18 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-08-18 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-08-17 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-08-17 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-08-17 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-08-16 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-08-16 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-08-16 01:00:00","ETHUSDT Perpetual","8h","0.0257%"
"2021-08-15 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-08-15 09:00:00","ETHUSDT Perpetual","8h","0.0150%"
"2021-08-15 01:00:00","ETHUSDT Perpetual","8h","0.0376%"
"2021-08-14 17:00:00","ETHUSDT Perpetual","8h","0.0516%"
"2021-08-14 09:00:00","ETHUSDT Perpetual","8h","0.0250%"
"2021-08-14 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-08-13 17:00:00","ETHUSDT Perpetual","8h","0.0421%"
"2021-08-13 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-08-13 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-08-12 17:00:00","ETHUSDT Perpetual","8h","0.0184%"
"2021-08-12 09:00:00","ETHUSDT Perpetual","8h","0.0137%"
"2021-08-12 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-08-11 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-08-11 09:00:00","ETHUSDT Perpetual","8h","0.0256%"
"2021-08-11 01:00:00","ETHUSDT Perpetual","8h","0.0432%"
"2021-08-10 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-08-10 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-08-10 01:00:00","ETHUSDT Perpetual","8h","0.0457%"
"2021-08-09 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-08-09 09:00:00","ETHUSDT Perpetual","8h","0.0213%"
"2021-08-09 01:00:00","ETHUSDT Perpetual","8h","0.0140%"
"2021-08-08 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-08-08 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-08-08 01:00:00","ETHUSDT Perpetual","8h","0.0136%"
"2021-08-07 17:00:00","ETHUSDT Perpetual","8h","0.0182%"
"2021-08-07 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-08-07 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-08-06 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-08-06 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-08-06 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-08-05 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-08-05 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-08-05 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-08-04 17:00:00","ETHUSDT Perpetual","8h","0.0093%"
"2021-08-04 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-08-04 01:00:00","ETHUSDT Perpetual","8h","0.0002%"
"2021-08-03 17:00:00","ETHUSDT Perpetual","8h","0.0007%"
"2021-08-03 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-08-03 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-08-02 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-08-02 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-08-02 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-08-01 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-08-01 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-08-01 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-07-31 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-07-31 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-07-31 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-07-30 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-07-30 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-07-30 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-07-29 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-07-29 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-07-29 01:00:00","ETHUSDT Perpetual","8h","0.0057%"
"2021-07-28 17:00:00","ETHUSDT Perpetual","8h","0.0056%"
"2021-07-28 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-07-28 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-07-27 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-07-27 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-07-27 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-07-26 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-07-26 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-07-26 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-07-25 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-07-25 09:00:00","ETHUSDT Perpetual","8h","0.0049%"
"2021-07-25 01:00:00","ETHUSDT Perpetual","8h","-0.0016%"
"2021-07-24 17:00:00","ETHUSDT Perpetual","8h","-0.0027%"
"2021-07-24 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-07-24 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-07-23 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-07-23 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-07-23 01:00:00","ETHUSDT Perpetual","8h","0.0086%"
"2021-07-22 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-07-22 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-07-22 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-07-21 17:00:00","ETHUSDT Perpetual","8h","-0.0289%"
"2021-07-21 09:00:00","ETHUSDT Perpetual","8h","-0.0255%"
"2021-07-21 01:00:00","ETHUSDT Perpetual","8h","0.0001%"
"2021-07-20 17:00:00","ETHUSDT Perpetual","8h","-0.0052%"
"2021-07-20 09:00:00","ETHUSDT Perpetual","8h","-0.0417%"
"2021-07-20 01:00:00","ETHUSDT Perpetual","8h","-0.0022%"
"2021-07-19 17:00:00","ETHUSDT Perpetual","8h","0.0003%"
"2021-07-19 09:00:00","ETHUSDT Perpetual","8h","0.0006%"
"2021-07-19 01:00:00","ETHUSDT Perpetual","8h","0.0001%"
"2021-07-18 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-07-18 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-07-18 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-07-17 17:00:00","ETHUSDT Perpetual","8h","0.0053%"
"2021-07-17 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-07-17 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-07-16 17:00:00","ETHUSDT Perpetual","8h","0.0067%"
"2021-07-16 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-07-16 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-07-15 17:00:00","ETHUSDT Perpetual","8h","0.0098%"
"2021-07-15 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-07-15 01:00:00","ETHUSDT Perpetual","8h","0.0058%"
"2021-07-14 17:00:00","ETHUSDT Perpetual","8h","-0.0016%"
"2021-07-14 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-07-14 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-07-13 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-07-13 09:00:00","ETHUSDT Perpetual","8h","-0.0015%"
"2021-07-13 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-07-12 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-07-12 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-07-12 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-07-11 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-07-11 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-07-11 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-07-10 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-07-10 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-07-10 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-07-09 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-07-09 09:00:00","ETHUSDT Perpetual","8h","0.0024%"
"2021-07-09 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-07-08 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-07-08 09:00:00","ETHUSDT Perpetual","8h","0.0086%"
"2021-07-08 01:00:00","ETHUSDT Perpetual","8h","-0.0011%"
"2021-07-07 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-07-07 09:00:00","ETHUSDT Perpetual","8h","0.0093%"
"2021-07-07 01:00:00","ETHUSDT Perpetual","8h","0.0036%"
"2021-07-06 17:00:00","ETHUSDT Perpetual","8h","0.0095%"
"2021-07-06 09:00:00","ETHUSDT Perpetual","8h","-0.0040%"
"2021-07-06 01:00:00","ETHUSDT Perpetual","8h","0.0029%"
"2021-07-05 17:00:00","ETHUSDT Perpetual","8h","0.0072%"
"2021-07-05 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-07-05 01:00:00","ETHUSDT Perpetual","8h","0.0025%"
"2021-07-04 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-07-04 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-07-04 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-07-03 17:00:00","ETHUSDT Perpetual","8h","-0.0040%"
"2021-07-03 09:00:00","ETHUSDT Perpetual","8h","0.0029%"
"2021-07-03 01:00:00","ETHUSDT Perpetual","8h","0.0071%"
"2021-07-02 17:00:00","ETHUSDT Perpetual","8h","-0.0144%"
"2021-07-02 09:00:00","ETHUSDT Perpetual","8h","-0.0028%"
"2021-07-02 01:00:00","ETHUSDT Perpetual","8h","-0.0001%"
"2021-07-01 17:00:00","ETHUSDT Perpetual","8h","0.0048%"
"2021-07-01 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-07-01 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-06-30 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-06-30 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-06-30 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-06-29 17:00:00","ETHUSDT Perpetual","8h","-0.0120%"
"2021-06-29 09:00:00","ETHUSDT Perpetual","8h","0.0060%"
"2021-06-29 01:00:00","ETHUSDT Perpetual","8h","0.0086%"
"2021-06-28 17:00:00","ETHUSDT Perpetual","8h","-0.0024%"
"2021-06-28 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-06-28 01:00:00","ETHUSDT Perpetual","8h","-0.0044%"
"2021-06-27 17:00:00","ETHUSDT Perpetual","8h","-0.0138%"
"2021-06-27 09:00:00","ETHUSDT Perpetual","8h","-0.0273%"
"2021-06-27 01:00:00","ETHUSDT Perpetual","8h","-0.0061%"
"2021-06-26 17:00:00","ETHUSDT Perpetual","8h","-0.0150%"
"2021-06-26 09:00:00","ETHUSDT Perpetual","8h","-0.0058%"
"2021-06-26 01:00:00","ETHUSDT Perpetual","8h","0.0042%"
"2021-06-25 17:00:00","ETHUSDT Perpetual","8h","0.0072%"
"2021-06-25 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-06-25 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-06-24 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-06-24 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-06-24 01:00:00","ETHUSDT Perpetual","8h","-0.0045%"
"2021-06-23 17:00:00","ETHUSDT Perpetual","8h","-0.0067%"
"2021-06-23 09:00:00","ETHUSDT Perpetual","8h","-0.0092%"
"2021-06-23 01:00:00","ETHUSDT Perpetual","8h","0.0040%"
"2021-06-22 17:00:00","ETHUSDT Perpetual","8h","-0.0008%"
"2021-06-22 09:00:00","ETHUSDT Perpetual","8h","0.0044%"
"2021-06-22 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-06-21 17:00:00","ETHUSDT Perpetual","8h","-0.0074%"
"2021-06-21 09:00:00","ETHUSDT Perpetual","8h","-0.0074%"
"2021-06-21 01:00:00","ETHUSDT Perpetual","8h","0.0044%"
"2021-06-20 17:00:00","ETHUSDT Perpetual","8h","-0.0245%"
"2021-06-20 09:00:00","ETHUSDT Perpetual","8h","0.0007%"
"2021-06-20 01:00:00","ETHUSDT Perpetual","8h","0.0046%"
"2021-06-19 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-06-19 09:00:00","ETHUSDT Perpetual","8h","-0.0002%"
"2021-06-19 01:00:00","ETHUSDT Perpetual","8h","-0.0182%"
"2021-06-18 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-06-18 09:00:00","ETHUSDT Perpetual","8h","0.0095%"
"2021-06-18 01:00:00","ETHUSDT Perpetual","8h","-0.0006%"
"2021-06-17 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-06-17 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-06-17 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-06-16 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-06-16 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-06-16 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-06-15 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-06-15 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-06-15 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-06-14 17:00:00","ETHUSDT Perpetual","8h","0.0037%"
"2021-06-14 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-06-14 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-06-13 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-06-13 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-06-13 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-06-12 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-06-12 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-06-12 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-06-11 17:00:00","ETHUSDT Perpetual","8h","0.0086%"
"2021-06-11 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-06-11 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-06-10 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-06-10 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-06-10 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-06-09 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-06-09 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-06-09 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-06-08 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-06-08 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-06-08 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-06-07 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-06-07 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-06-07 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-06-06 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-06-06 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-06-06 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-06-05 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-06-05 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-06-05 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-06-04 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-06-04 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-06-04 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2021-06-03 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
